X	Y	Species	Type	Diam
251.98	223.48	QUKE	Adult	34.49
178.83	287.39	QUKE	Adult	17.27
2.7	239.87	QUKE	Adult	26.98
102.18	81.79	QUKE	Adult	22.1
191.92	251.83	QUKE	Adult	41.78
296.67	225.43	QUKE	Adult	40.77
8.65	293.35	QUKE	Adult	22.44
103.6	270.53	QUKE	Adult	14.86
120.03	154.95	QUKE	Adult	25.43
229.23	190.14	QUKE	Adult	26.49
275.58	60.21	QUKE	Adult	28.06
157.15	260.81	QUKE	Adult	17.33
148.79	123.53	QUKE	Adult	27.9
273.11	86.27	QUKE	Adult	32.38
253.67	87.92	QUKE	Adult	18.54
168.97	2.93	QUKE	Adult	31.01
190.13	208.77	QUKE	Adult	28.19
90.77	154.81	QUKE	Adult	23.68
102.44	276.96	QUKE	Adult	41.7
176.57	47.39	QUKE	Adult	32.02
61.71	126.95	QUKE	Adult	47.35
74.74	282.13	QUKE	Adult	29.52
208.08	120	QUKE	Adult	10.8
127.15	46.89	QUKE	Adult	22.66
299.11	298.82	QUKE	Adult	42.03
187.73	205.24	QUKE	Adult	27.02
131.21	80.46	QUKE	Adult	20.01
260.1	228.17	QUKE	Adult	32.25
133.61	152.18	QUKE	Adult	12.49
227.02	41.81	QUKE	Adult	37.86
124.08	249.37	QUKE	Adult	30.45
52.35	234.79	QUKE	Adult	35.45
18.85	229.25	QUKE	Adult	18.93
220.3	170.49	QUKE	Adult	21.14
165.63	127.85	QUKE	Adult	32.69
134.02	135.74	QUKE	Adult	19.28
293.97	265.86	QUKE	Adult	16.89
216.28	246.47	QUKE	Adult	18.09
236.44	168.61	QUKE	Adult	29.5
124.24	244.26	QUKE	Adult	20.45
103.24	175.76	QUKE	Adult	22.48
164.12	295.34	QUKE	Adult	21.46
101.41	204.26	QUKE	Adult	37.1
25.51	254.8	QUKE	Adult	18.75
93	237.22	QUKE	Adult	14.58
134	258.84	QUKE	Adult	27.78
122	251.25	QUKE	Adult	24.38
167.2	50.49	QUKE	Adult	24.41
236.06	107.6	QUKE	Adult	27.48
245.5	271.18	QUKE	Adult	25.05
154.86	151.28	QUKE	Adult	43.42
231.2	184.32	QUKE	Adult	34.33
69.92	156.03	QUKE	Adult	13.84
84.31	183.15	QUKE	Adult	40.62
11.16	133.74	QUKE	Adult	18.39
122.62	54.57	QUKE	Adult	20.84
70.6	143.66	QUKE	Adult	27.21
155.04	3.2	QUKE	Adult	16.55
136.95	37.95	QUKE	Adult	29.61
191.23	99.92	QUKE	Adult	23.35
85.33	137.38	QUKE	Adult	16.13
272.92	164	QUKE	Adult	35.74
226.08	198.8	QUKE	Adult	17.43
56.11	294.49	QUKE	Adult	35.12
122.52	280.09	QUKE	Adult	29.4
132.42	4.73	QUKE	Adult	19.59
234.61	136.39	QUKE	Adult	19.86
81.1	280.16	QUKE	Adult	23.29
231.6	210.96	QUKE	Adult	16.62
268.43	3.5	QUKE	Adult	39.38
256.1	274.54	QUKE	Adult	16.99
184.51	111.59	QUKE	Adult	30.88
257.94	159.04	QUKE	Adult	23.42
61.23	159.48	QUKE	Adult	20.24
143.53	156.1	QUKE	Adult	18.94
39.19	288.59	QUKE	Adult	19.46
200.98	254.79	QUKE	Adult	17.04
211.52	94.27	QUKE	Adult	15.75
267.38	45.63	QUKE	Adult	38.91
27.32	114.73	QUKE	Adult	25.55
221	297.23	QUKE	Adult	26.44
143.03	253.89	QUKE	Adult	17.79
237.46	199.23	QUKE	Adult	24.88
65.8	128.43	QUKE	Adult	29.52
105.75	234.01	QUKE	Adult	22.71
0.71	169.27	QUKE	Adult	27.66
196.49	153.85	QUKE	Adult	31.48
163.43	256.48	QUKE	Adult	31.03
205.73	145.26	QUKE	Adult	23.77
150.51	291.71	QUKE	Adult	20.39
147.16	203.64	QUKE	Adult	30.71
133.79	21.75	QUKE	Adult	26.72
208.47	246.9	QUKE	Adult	16.27
127.3	0.37	QUKE	Adult	31.31
194.41	180.59	QUKE	Adult	36.81
104.56	118.16	QUKE	Adult	18.48
127.51	122.03	QUKE	Adult	23.66
248.3	137.33	QUKE	Adult	15.38
73.45	158.07	QUKE	Adult	30.16
207.61	238.03	QUKE	Adult	31.86
213.34	157.01	QUKE	Adult	32.86
146.24	244.71	QUKE	Adult	30.74
241.71	165.51	QUKE	Adult	32.68
208.46	11.21	QUKE	Adult	38.55
38.92	170.62	QUKE	Adult	27.07
18.38	247.5	QUKE	Adult	18.02
172.35	203.65	QUKE	Adult	29.21
279.66	214.72	QUKE	Adult	24.55
55.95	138.12	QUKE	Adult	22
298.84	204.89	QUKE	Adult	15.69
269.61	59.52	QUKE	Adult	44.42
52.11	153.76	QUKE	Adult	17.55
127.68	193.57	QUKE	Adult	27.26
166.3	125.28	QUKE	Adult	19.58
282.42	54.74	QUKE	Adult	30.94
232.62	69.43	QUKE	Adult	17.38
285.44	211.17	QUKE	Adult	17.42
107.73	248.71	QUKE	Adult	19
172.78	211.54	QUKE	Adult	21.5
57.33	216.47	QUKE	Adult	25.2
172.04	28.51	QUKE	Adult	15.06
173.32	57.08	QUKE	Adult	15.03
154.51	48.72	QUKE	Adult	14.32
161.06	234.94	QUKE	Adult	39.27
5.52	214.9	QUKE	Adult	23.8
101.8	167.72	QUKE	Adult	23.07
273.68	227.91	QUKE	Adult	12.59
134.93	202.87	QUKE	Adult	5.4
213.96	139.48	QUKE	Adult	35.58
168.44	290.88	QUKE	Adult	40.8
81.87	263.56	QUKE	Adult	30.77
146.24	9.63	QUKE	Adult	38.46
248.32	128.57	QUKE	Adult	18.63
121.63	146.11	QUKE	Adult	43.31
272.34	144.01	QUKE	Adult	33.46
259.73	251.58	QUKE	Adult	20.06
45.91	229.15	QUKE	Adult	25.52
157.34	189.68	QUKE	Adult	18.05
172.05	128.68	QUKE	Adult	13.13
126.13	82.48	QUKE	Adult	17.6
270.52	247.75	QUKE	Adult	38.64
236.78	15.22	QUKE	Adult	14.65
6.93	233.33	QUKE	Adult	17.05
130.69	174.83	QUKE	Adult	11.49
264.35	183.07	QUKE	Adult	23.69
183.19	266.49	QUKE	Adult	34.35
42.82	163.01	QUKE	Adult	19.5
198.94	129.26	QUKE	Adult	32.77
175.8	44.73	QUKE	Adult	17.16
171.56	105.77	QUKE	Adult	32.49
230.18	70.72	QUKE	Adult	36.94
45.81	155.77	QUKE	Adult	16.13
180.7	115.96	QUKE	Adult	12.6
102.55	276.98	QUKE	Adult	26.14
104.29	111.42	QUKE	Adult	17.71
102.35	3.26	QUKE	Adult	36.7
287.44	45.31	QUKE	Adult	28.53
247.86	30.91	QUKE	Adult	21.41
257.08	211.18	QUKE	Adult	34.44
61.47	162.59	QUKE	Adult	20.92
231.37	175.57	QUKE	Adult	14.18
107.37	105.54	QUKE	Adult	24.75
276.7	154.56	QUKE	Adult	30.85
228.04	293.43	QUKE	Adult	34.18
130.23	56.16	QUKE	Adult	31.07
299.21	91.53	QUKE	Adult	41.31
128.6	182.39	QUKE	Adult	23.33
184.19	253.43	QUKE	Adult	20.76
87.3	166.63	QUKE	Adult	19.05
61.2	231.09	QUKE	Adult	26.49
197.97	86.77	QUKE	Adult	27.39
185.84	288.74	QUKE	Adult	19.86
276.1	78.33	QUKE	Adult	36.21
162.72	105.86	QUKE	Adult	25.47
275.94	277.13	QUKE	Adult	32.96
124.83	147.07	QUKE	Adult	25.69
139.39	68.84	QUKE	Adult	25.97
14.89	218.87	QUKE	Adult	51.95
134.49	51.65	QUKE	Adult	24.46
67.82	250.17	QUKE	Adult	30.87
215.8	141.87	QUKE	Adult	13.65
298.17	14.28	QUKE	Adult	21.61
68.16	159.61	QUKE	Adult	28.87
241.83	253.98	QUKE	Adult	43.29
156.59	25.47	QUKE	Adult	14.73
110.74	139.42	QUKE	Adult	19.19
112.3	8.03	QUKE	Adult	20.25
162.43	245.26	QUKE	Adult	33.83
123.19	21.73	QUKE	Adult	58.43
154.47	269.32	QUKE	Adult	17.86
173.22	298.07	QUKE	Adult	15.66
257.34	209	QUKE	Adult	41.74
132.99	189.4	QUKE	Adult	12.42
286.84	233.35	QUKE	Adult	18.04
40.98	108.19	QUKE	Adult	28.25
143.57	268.41	QUKE	Adult	33.21
180.22	185.54	QUKE	Adult	30.51
44.86	255.21	QUKE	Adult	34.81
254.39	173.59	QUKE	Adult	16.14
158.91	255.08	QUKE	Adult	27.55
265.4	128.61	QUKE	Adult	28.56
222.24	260.43	QUKE	Adult	9.43
57.99	162.93	QUKE	Adult	25.2
140.76	129.58	QUKE	Adult	28.52
230.02	44.45	QUKE	Adult	20.82
90.27	179.35	QUKE	Adult	20.28
94.41	139.61	QUKE	Adult	35.48
70.02	105.16	QUKE	Adult	17.84
242.15	165.68	QUKE	Adult	20.99
187.21	89.72	QUKE	Adult	23.1
73.97	160.91	QUKE	Adult	25.91
268.58	110.93	QUKE	Adult	19.54
52.15	223.02	QUKE	Adult	32.59
97.88	270.7	QUKE	Adult	16
279.09	92.37	QUKE	Adult	18.86
155.81	239.25	QUKE	Adult	20.88
162.02	7.97	QUKE	Adult	19.53
146.34	195.09	QUKE	Adult	41.63
177.73	196.19	QUKE	Adult	14.18
286.47	243.92	QUKE	Adult	24.76
87.89	286.57	QUKE	Adult	8.86
27.35	274.14	QUKE	Adult	24.4
147.29	167.49	QUKE	Adult	28.79
124.55	44.75	QUKE	Adult	18.97
47.62	299.88	QUKE	Adult	10.84
126.25	271.79	QUKE	Adult	36.84
133.46	249.67	QUKE	Adult	45.43
30.41	214.9	QUKE	Adult	25.15
217.09	43.99	QUKE	Adult	27.97
100.25	223.56	QUKE	Adult	35.14
150.34	61.03	QUKE	Adult	12.9
27.08	156.53	QUKE	Adult	19.6
293.56	57.77	QUKE	Adult	51.36
8.62	156.59	QUKE	Adult	18.88
239.79	137.32	QUKE	Adult	14.24
276.65	250.89	QUKE	Adult	21.09
269.71	142.11	QUKE	Adult	13.64
85.35	157.12	QUKE	Adult	18.5
270.43	178.66	QUKE	Adult	9.64
205.03	115.43	QUKE	Adult	25.04
136.32	206.62	QUKE	Adult	9.9
214.53	279.23	QUKE	Adult	20.4
203.09	178.49	QUKE	Adult	19.19
297.82	73.03	QUKE	Adult	12.5
266.65	105.44	QUKE	Adult	12.14
139.77	72.47	QUKE	Adult	20.01
244.84	131.73	QUKE	Adult	35.42
83.81	208.93	QUKE	Adult	22.82
178.3	250.34	QUKE	Adult	26.07
36.04	131.2	QUKE	Adult	36.1
7.22	111.83	QUKE	Adult	15.04
283.96	262.61	QUKE	Adult	10.12
101.93	189.02	QUKE	Adult	18.76
209.35	267.03	QUKE	Adult	14.58
152.02	293.64	QUKE	Adult	20.71
173.21	244	QUKE	Adult	8.82
208.73	176.06	QUKE	Adult	25.13
221.94	165.37	QUKE	Adult	19.1
239	159.66	QUKE	Adult	43.33
289.7	250.42	QUKE	Adult	43.42
253.92	209.32	QUKE	Adult	35.51
71.14	108.23	QUKE	Adult	56.36
190.33	253.67	QUKE	Adult	31.32
76.14	158.7	QUKE	Adult	30.02
25.02	249.99	QUKE	Adult	19.86
155.42	236.64	QUKE	Adult	32.08
33.62	113.39	QUKE	Adult	27.21
35.25	237.06	QUKE	Adult	27.87
111.59	88.43	QUKE	Adult	19.84
142.65	172.5	QUKE	Adult	17.44
78.19	100.76	QUKE	Adult	28.87
81.25	297.48	QUKE	Adult	20.25
235.38	277.88	QUKE	Adult	30
26.73	117.68	QUKE	Adult	25.54
108.99	256.54	QUKE	Adult	23.6
189.41	118.09	QUKE	Adult	15.46
190.8	265.05	QUKE	Adult	10.83
204.04	85.53	QUKE	Adult	24.54
278.41	202.04	QUKE	Adult	34.54
153.43	41.89	QUKE	Adult	31.82
294.85	87.32	QUKE	Adult	34.28
229.64	117.41	QUKE	Adult	30
85	113.39	QUKE	Adult	14.44
105.86	119.35	QUKE	Adult	28.83
296.63	223.39	QUKE	Adult	30.33
145.39	10.18	QUKE	Adult	16.62
71.29	189.69	QUKE	Adult	12.58
122.85	212.67	QUKE	Adult	25.35
285.97	167.27	QUKE	Adult	12.86
82.4	153.36	QUKE	Adult	21.18
207.05	192.6	QUKE	Adult	20.07
172.03	147.63	QUKE	Adult	23.06
265.46	147.16	QUKE	Adult	14.09
113.6	263.07	QUKE	Adult	39.5
160.81	150.71	QUKE	Adult	32.9
254.41	44.77	QUKE	Adult	25.84
87.5	293.48	QUKE	Adult	29.57
130.84	148.23	QUKE	Adult	13.57
9.94	236	QUKE	Adult	12.09
285	95.9	QUKE	Adult	19.23
68.31	115.25	QUKE	Adult	20.24
201	164.19	QUKE	Adult	36.8
93.33	159.1	QUKE	Adult	24.26
65.67	101.26	QUKE	Adult	15.92
147.57	156.32	QUKE	Adult	18.54
190.43	274.14	QUKE	Adult	42.9
103.75	253.31	QUKE	Adult	16.34
61.74	166.57	QUKE	Adult	28.62
236.12	196.6	QUKE	Adult	19.85
208.83	169.4	QUKE	Adult	12.12
19.96	132.91	QUKE	Adult	30.64
269.78	244.28	QUKE	Adult	36.99
51.44	221.55	QUKE	Adult	15.54
213.11	149.58	QUKE	Adult	12
225.76	185.47	QUKE	Adult	20.03
208.09	143.54	QUKE	Adult	19.68
150.91	158.25	QUKE	Adult	21.76
167.77	171.94	QUKE	Adult	64.33
226.3	204.41	QUKE	Adult	21.24
160.89	267.24	QUKE	Adult	18.17
201.97	9.69	QUKE	Adult	19.8
36.32	155.46	QUKE	Adult	8.49
240.76	148.06	QUKE	Adult	18.81
14.12	178.23	QUKE	Adult	20.66
98.54	215.94	QUKE	Adult	11
159.14	270.02	QUKE	Adult	11.18
117.98	61.56	QUKE	Adult	27.23
227.97	66.19	QUKE	Adult	29.47
187.07	179.59	QUKE	Adult	21.01
202.23	275.8	QUKE	Adult	31.39
121.81	50.66	QUKE	Adult	15.48
252.8	284.03	QUKE	Adult	31.62
289.21	63.91	QUKE	Adult	20.68
69.66	294.29	QUKE	Adult	32.06
199.79	234.52	QUKE	Adult	17.33
146.02	96.25	QUKE	Adult	17.29
168.95	158.89	QUKE	Adult	24.72
268.66	114.78	QUKE	Adult	35.76
194.25	279.77	QUKE	Adult	31.36
64.25	158.16	QUKE	Adult	47.18
29.73	168.47	QUKE	Adult	17.45
292.73	58.57	QUKE	Adult	28.84
84.22	260.3	QUKE	Adult	13.27
183.08	249.39	QUKE	Adult	13.89
176.7	80.42	QUKE	Adult	23.57
229.47	238.62	QUKE	Adult	19.87
162.52	224.95	QUKE	Adult	18.94
18.93	218.2	QUKE	Adult	14.29
100.3	286.38	QUKE	Adult	38.79
44.76	258.41	QUKE	Adult	33.59
176.08	93.44	QUKE	Adult	21.62
173.32	72.46	QUKE	Adult	31.77
187.04	102.38	QUKE	Adult	42.72
10.56	108.93	QUKE	Adult	16.57
145.58	218.86	QUKE	Adult	34.56
94.19	204.33	QUKE	Adult	30
222.41	129.35	QUKE	Adult	44.38
8.62	172.59	QUKE	Adult	19.91
208.56	86.04	QUKE	Adult	29.26
183.9	259.8	QUKE	Adult	10.8
157.15	238.94	QUKE	Adult	12.84
153.48	118.58	QUKE	Adult	18.73
106.32	90.05	QUKE	Adult	20
289.13	236.76	QUKE	Adult	47.06
292.18	251.01	QUKE	Adult	19.04
281.53	232.49	QUKE	Adult	21.01
133.96	106.68	QUKE	Adult	19.2
170.57	200.42	QUKE	Adult	25.45
287.69	170.83	QUKE	Adult	12.83
116.85	197.96	QUKE	Adult	12.79
19.42	125.77	QUKE	Adult	38.56
103.2	167.56	QUKE	Adult	15.92
58.53	277.77	QUKE	Adult	30.64
171.98	138.13	QUKE	Adult	21.9
1.48	136.58	QUKE	Adult	18.84
188.09	82.05	QUKE	Adult	27.35
253.69	30.83	QUKE	Adult	19.64
226.81	252.79	QUKE	Adult	15.03
283.13	186.99	QUKE	Adult	24.4
41.92	143.71	QUKE	Adult	19.01
122.75	241.34	QUKE	Adult	31.69
51.71	151.82	QUKE	Adult	10.1
82.9	140.97	QUKE	Adult	12.71
156.16	237.72	QUKE	Adult	52.68
236.73	237.12	QUKE	Adult	22.55
267.32	281.55	QUKE	Adult	15.43
144.45	2.88	QUKE	Adult	64.88
5.23	262.1	QUKE	Adult	26.86
289.79	89.22	QUKE	Adult	25.02
86	255.74	QUKE	Adult	20.56
69.43	157.17	QUKE	Adult	30.8
143.82	122.7	QUKE	Adult	13.82
184.24	93.16	QUKE	Adult	17.37
123.47	277.82	QUKE	Adult	28.13
234.31	94.99	QUKE	Adult	32.66
153.39	247.2	QUKE	Adult	13.48
153.76	92.97	QUKE	Adult	8.22
70.58	228.93	QUKE	Adult	12.86
180.74	200.21	QUKE	Adult	26.18
32.63	142	QUKE	Adult	13.32
260.94	15.7	QUKE	Adult	20.29
148.13	86	QUKE	Adult	20.02
211.17	178.45	QUKE	Adult	11.25
260.15	205.83	QUKE	Adult	11.46
157.41	201.66	QUKE	Adult	39.41
209.8	194.4	QUKE	Adult	15.56
264.93	108.69	QUKE	Adult	13.01
228.63	170.7	QUKE	Adult	23.51
254.96	263.85	QUKE	Adult	14.96
117.53	154.65	QUKE	Adult	32.57
204.59	3.82	QUKE	Adult	27.48
115.63	77.31	QUKE	Adult	52.65
131.53	155.33	QUKE	Adult	27.57
231.54	170.63	QUKE	Adult	26.39
31.8	253.77	QUKE	Adult	12.34
203.23	291.63	QUKE	Adult	28.17
252.34	80.03	QUKE	Adult	23.47
178.79	141.19	QUKE	Adult	40.83
113.61	191.72	QUKE	Adult	25.21
134.16	121.82	QUKE	Adult	24.55
53.28	204.14	QUKE	Adult	15.37
76.67	160.35	QUKE	Adult	15.52
289.01	175.2	QUKE	Adult	24.25
60.49	273.22	QUKE	Adult	14.71
159.69	222.53	QUKE	Adult	24.84
68.78	204.41	QUKE	Adult	34.5
175.96	46.02	QUKE	Adult	19.28
128.77	294.86	QUKE	Adult	10.46
273.44	123.91	QUKE	Adult	18.1
187.36	255.64	QUKE	Adult	13.81
281.24	3.61	QUKE	Adult	18.97
101.34	130.06	QUKE	Adult	33.78
262.13	138.19	QUKE	Adult	30.9
175.32	88.59	QUKE	Adult	56.13
185.56	196.24	QUKE	Adult	43.83
26.91	155.78	QUKE	Adult	22.33
106.07	236.97	QUKE	Adult	32
212.52	167.47	QUKE	Adult	24.76
84.54	297.88	QUKE	Adult	25.63
186.67	145.71	QUKE	Adult	11.63
201.48	193.71	QUKE	Adult	16.36
203.66	92.45	QUKE	Adult	56.11
96.15	223.04	QUKE	Adult	12.01
185.93	144.79	QUKE	Adult	25.17
160.34	234.37	QUKE	Adult	10.14
113.83	279.84	QUKE	Adult	41.37
273.41	295.81	QUKE	Adult	22.62
126.57	201.69	QUKE	Adult	35.42
217.33	229.85	QUKE	Adult	19.77
17.23	223.1	QUKE	Adult	21.56
179.69	271.44	QUKE	Adult	19.33
134.98	215.03	QUKE	Adult	23.09
187.7	68.66	QUKE	Adult	10.99
192.05	52.12	QUKE	Adult	30.58
270.75	161.49	QUKE	Adult	11.71
85.66	174.56	QUKE	Adult	33.11
249.29	120.07	QUKE	Adult	29.42
284.72	23.9	QUKE	Adult	19.84
243.1	141.18	QUKE	Adult	45.27
134.24	243.67	QUKE	Adult	18.7
186.42	177.94	QUKE	Adult	20.29
127.08	272.19	QUKE	Adult	28.46
275.24	48.73	QUKE	Adult	20.89
178.94	86.6	QUKE	Adult	13.66
160.51	105.79	QUKE	Adult	9.89
58.02	280.07	QUKE	Adult	40.08
266.25	99.97	QUKE	Adult	27.53
24.09	170.28	QUKE	Adult	14.17
117.38	274.2	QUKE	Adult	31.87
47.43	135.31	QUKE	Adult	23.43
151.58	284.54	QUKE	Adult	22.94
32.22	125.94	QUKE	Adult	17.26
131.37	28.13	QUKE	Adult	15.97
163.6	103.21	QUKE	Adult	17
246.58	78.19	QUKE	Adult	29.77
268.13	106.4	QUKE	Adult	19.5
142.34	94.3	QUKE	Adult	29.6
258.36	168.15	QUKE	Adult	19.76
270.01	131.47	QUKE	Adult	13.01
225.83	262.22	QUKE	Adult	18.76
164.83	154.74	QUKE	Adult	14.8
131.88	144.67	QUKE	Adult	20.79
126.99	195.57	QUKE	Adult	25.58
180.69	171.12	QUKE	Adult	13.75
21.06	107.49	QUKE	Adult	31.23
289.34	77.11	QUKE	Adult	21.13
124.83	58.85	QUKE	Adult	15.19
131.01	176.42	QUKE	Adult	40.57
147.14	56.86	QUKE	Adult	20
218.9	81.02	QUKE	Adult	32.87
254.58	164.33	QUKE	Adult	27.11
170.82	105.41	QUKE	Adult	30.58
107.03	254.9	QUKE	Adult	44.28
103.63	290.85	QUKE	Adult	27.35
121.3	117.46	QUKE	Adult	13.23
237.51	228.85	QUKE	Adult	19.92
159.86	57.36	QUKE	Adult	25.88
212.7	124.6	QUKE	Adult	28.03
289.87	292.52	QUKE	Adult	26.03
111.57	197.88	QUKE	Adult	31.86
146.29	131.22	QUKE	Adult	24.58
91.53	274.9	QUKE	Adult	35.13
214.74	259.73	QUKE	Adult	34.61
106.48	74.94	QUKE	Adult	35
141.27	102.25	QUKE	Adult	36.09
22.62	156.74	QUKE	Adult	17.04
132.92	107.89	QUKE	Adult	20.96
88.08	100.22	QUKE	Adult	21.2
143.14	293.78	QUKE	Adult	18.9
158.92	106.47	QUKE	Adult	18.47
73.16	276.55	QUKE	Adult	40.89
142.69	283	QUKE	Adult	19.47
75.83	224.45	QUKE	Adult	20.78
163.06	94.04	QUKE	Adult	33.3
41.84	276.57	QUKE	Adult	27.09
35.26	168.4	QUKE	Adult	31.74
156.39	83.66	QUKE	Adult	18.4
102.36	193.97	QUKE	Adult	23.13
182.41	193.18	QUKE	Adult	35.4
158.25	272.84	QUKE	Adult	21.95
212.04	270.46	QUKE	Adult	17.06
105.25	283.29	QUKE	Adult	35.46
88.89	114.34	QUKE	Adult	17.92
33.39	165.26	QUKE	Adult	19.46
210.36	167.86	QUKE	Adult	26.33
66.91	190.39	QUKE	Adult	20.16
231.69	269.09	QUKE	Adult	26.06
134.56	218.96	QUKE	Adult	41.48
193.78	14.38	QUKE	Adult	13.05
215.18	110.52	QUKE	Adult	29.35
94.19	111.39	QUKE	Adult	12.47
245.4	85.4	QUKE	Adult	29.29
174.65	179.86	QUKE	Adult	18.46
168.59	220.09	QUKE	Adult	17.63
141.92	37.6	QUKE	Adult	21.98
18.22	136.37	QUKE	Adult	31.66
264.95	113.24	QUKE	Adult	22.53
158.37	131.37	QUKE	Adult	27.68
113.5	21.9	QUKE	Adult	20.78
100.58	56.35	QUKE	Adult	19.65
200.13	285.38	QUKE	Adult	22.96
208.6	276.49	QUKE	Adult	12.2
240.96	229.89	QUKE	Adult	22.62
137.85	296.82	QUKE	Adult	30.64
145.09	69.57	QUKE	Adult	28.79
259.23	213.06	QUKE	Adult	27.3
212.16	230.42	QUKE	Adult	17.94
81.34	237.45	QUKE	Adult	18.41
138.57	9.15	QUKE	Adult	33.31
294.69	23.89	QUKE	Adult	29.06
191.07	146.87	QUKE	Adult	48.67
182.83	270.89	QUKE	Adult	23.34
299.69	176.03	QUKE	Adult	24.77
247.78	237.77	QUKE	Adult	19.44
29.62	255.91	QUKE	Adult	19.38
199.31	237.25	QUKE	Adult	27.45
23.85	285.03	QUKE	Adult	22.43
224.74	207.84	QUKE	Adult	10.23
225.42	203.94	QUKE	Adult	19.56
135.92	27.92	QUKE	Adult	15.37
271.11	90.84	QUKE	Adult	28.16
31.73	265.54	QUKE	Adult	11.88
56.52	242.81	QUKE	Adult	9.81
88.73	270.28	QUKE	Adult	23.45
260.44	272.03	QUKE	Adult	29.57
67.73	125.85	QUKE	Adult	30.82
76.87	206.81	QUKE	Adult	25.02
87.06	132.72	QUKE	Adult	15.56
81.13	215.47	QUKE	Adult	29.04
196.51	266.15	QUKE	Adult	30.7
160.92	145.16	QUKE	Adult	33.06
6.4	158.16	QUKE	Adult	35.47
95.36	222.31	QUKE	Adult	49.89
177.56	127.05	QUKE	Adult	46.46
298.25	220.96	QUKE	Adult	32.23
127.79	157.18	QUKE	Adult	21.32
230.89	282.6	QUKE	Adult	24.65
212.51	229.97	QUKE	Adult	39.63
110.69	13.05	QUKE	Adult	25.52
264.91	74.93	QUKE	Adult	36.91
185.99	218.73	QUKE	Adult	39.16
0.78	199.38	QUKE	Adult	8.97
89.79	135.91	QUKE	Adult	47.41
222.91	228.68	QUKE	Adult	21.07
14.86	229.58	QUKE	Adult	16.61
117.81	34.55	QUKE	Adult	16.03
273.95	144.08	QUKE	Adult	25.84
91.42	185.12	QUKE	Adult	15.41
65.55	271.1	QUKE	Adult	16.97
177.02	43.67	QUKE	Adult	18.08
253.21	165.42	QUKE	Adult	12.34
241.05	90.54	QUKE	Adult	13.27
54.61	126.32	QUKE	Adult	18.15
202.9	235.8	QUKE	Adult	15.24
233.02	63.33	QUKE	Adult	32.02
188.91	105.85	QUKE	Adult	38.94
150.77	14.27	QUKE	Adult	19.8
162.19	17.62	QUKE	Adult	44.07
221.15	100.76	QUKE	Adult	21.01
231.07	113.79	QUKE	Adult	24.44
191.5	24.2	QUKE	Adult	22.73
41.38	116.56	QUKE	Adult	25.94
264.3	64.78	QUKE	Adult	29.61
251.56	296.56	QUKE	Adult	24.96
96.72	292.99	QUKE	Adult	27.85
36.87	198.42	QUKE	Adult	50.53
65.32	263.28	QUKE	Adult	19.8
297.2	193.35	QUKE	Adult	25.2
239.84	64.13	QUKE	Adult	12.74
234.77	7.1	QUKE	Adult	29.26
20.17	235.78	QUKE	Adult	26.17
123.51	208.08	QUKE	Adult	29.03
13.64	214.92	QUKE	Adult	14.37
194.26	26.04	QUKE	Adult	42.04
120.11	263.26	QUKE	Adult	28.05
3.17	243.34	QUKE	Adult	31.72
95.11	133.16	QUKE	Adult	11.24
136.7	225.19	QUKE	Adult	18.23
249.92	193.59	QUKE	Adult	20.46
198.47	101.41	QUKE	Adult	21.94
124.28	171.53	QUKE	Adult	23.13
273.14	173.69	QUKE	Adult	22.27
19.18	211.84	QUKE	Adult	11.92
96.02	201.07	QUKE	Adult	17.17
248.97	5.31	QUKE	Adult	21.73
157.17	230.59	QUKE	Adult	28.12
145.32	41.99	QUKE	Adult	28.51
175.59	67.87	QUKE	Adult	14.96
191.42	140.8	QUKE	Adult	26.38
252.77	164.23	QUKE	Adult	22.62
199.89	174.55	QUKE	Adult	36.08
190.34	167.98	QUKE	Adult	18.23
269.61	54.6	QUKE	Adult	19.48
184.49	18.59	QUKE	Adult	30.39
284.06	148.89	QUKE	Adult	16.46
285.52	246.71	QUKE	Adult	26.08
80.62	267.09	QUKE	Adult	26.85
235.7	149.35	QUKE	Adult	18.07
173.31	24.11	QUKE	Adult	28.26
13	74	CADE	Adult	27
14	81	CADE	Adult	11.7
14	82	CADE	Adult	20.8
15	82	CADE	Adult	23.1
14	84	CADE	Adult	6.7
15	84	CADE	Adult	4.8
16	98	CADE	Adult	32.8
15	75	CADE	Adult	17.5
15	78	CADE	Adult	23.6
19	86	CADE	Adult	7.3
17	85	CADE	Adult	3.4
16	84	CADE	Adult	2.5
18	85	CADE	Adult	2.1
18	85	CADE	Adult	46
17	84	CADE	Adult	0.3
16	82	CADE	Adult	6.5
16	80	CADE	Adult	28.2
17	91	CADE	Adult	25.5
19	87	CADE	Adult	0.4
19	81	ABCO	Adult	4.4
23	76	ABCO	Adult	8.7
21	74	ABCO	Adult	5.1
22	80	ABCO	Adult	3.2
1	91	CADE	Adult	106.6
6	88	CADE	Adult	31.1
4	86	CADE	Adult	6.1
18	79	CADE	Adult	12
17	79	CADE	Adult	6.4
20	79	CADE	Adult	7
20	80	CADE	Adult	9.7
18	81	CADE	Adult	1.3
19	82	CADE	Adult	13.1
19	78	CADE	Adult	21.7
20	77	CADE	Adult	2.9
16	77	CADE	Adult	5.5
16	76	CADE	Adult	4.6
17	76	CADE	Adult	4.6
19	76	CADE	Adult	4.7
21	75	CADE	Adult	12.4
